Name,Year,Latitude,Longitude,City,Country,Cuisine,Price,URL
Putien (Kitchener Road),2018,1.30969,103.8573,Singapore,Singapore,Chinese,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/putien-kitchener-road
Rhubarb,2018,1.279368,103.843,Singapore,Singapore,French,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/rhubarb
Saint Pierre,2018,1.285781,103.8538,Singapore,Singapore,French,$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/saint-pierre
Shinji (Bras Basah Road),2018,1.2959028,103.8539,Singapore,Singapore,Japanese,$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/shinji-bras-basah-road
Shinji (Tanglin Road),2018,1.305821,103.8257,Singapore,Singapore,Japanese,$$$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/shinji-tanglin-road
Summer Palace,2018,1.3043848,103.825,Singapore,Singapore,Chinese,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/summer-palace501658
Summer Pavilion,2018,1.291284,103.8603,Singapore,Singapore,Chinese,$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/summer-pavilion
Sushi Ichi,2018,1.305105,103.8324,Singapore,Singapore,Japanese,$$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/sushi-ichi
Sushi Kimura,2018,1.3063719,103.829475,Singapore,Singapore,Japanese,$$$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/sushi-kimura
The Song of India,2018,1.310767,103.8353,Singapore,Singapore,Indian,$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/the-song-of-india
Whitegrass,2018,1.295452,103.8516,Singapore,Singapore,Australian,$$,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/whitegrass
Balwoo Gongyang,2019,37.57389,126.98318,Seoul,South Korea,Chinese,$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/balwoo-gongyang
Bicena,2019,37.5384,127.00135,Seoul,South Korea,Korean,$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/bicena
Dining in Space,2019,37.57761,126.98845,Seoul,South Korea,French,$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/dining-in-space
Dosa,2019,37.52445,127.04441,Seoul,South Korea,Innovative,$$$,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/dosa511871
